customerId,averageAmount
CS2977,70.95238095238095
CS8979,40.6
CS8784,42.07142857142857
CS6093,74.07692307692308
CS2654,59.5
CS2637,73.15384615384616
CS4441,63.61904761904762
CS8716,33.5
CS3104,69.05882352941177
CS4843,59.733333333333334
CS8322,29.25
CS1525,71.47058823529412
CS3762,68.54545454545455
CS7552,54.0
CS2488,69.36842105263158
CS3506,64.71428571428571
CS5549,74.94444444444444
CS7696,49.416666666666664
CS4422,71.0
CS3302,70.91666666666667
CS5908,68.30434782608695
CS2337,69.23809523809524
CS4828,74.38888888888889
CS5198,69.26923076923077
CS2080,69.44444444444444
CS1918,67.0
CS1946,71.86363636363636
CS8194,45.85
CS5686,82.3076923076923
CS7148,52.333333333333336
CS7444,37.18181818181818
CS7305,45.0
CS6083,61.77272727272727
CS7614,46.1875
CS2670,69.9
CS4995,66.55
CS7472,54.125
CS1434,65.11111111111111
CS5508,67.95454545454545
CS3774,66.61111111111111
CS6053,71.78260869565217
CS3371,72.8
CS5977,64.4375
CS8548,48.4375
CS7203,46.416666666666664
CS2504,84.27272727272727
CS4048,76.06451612903226
CS3590,66.6875
CS7775,44.0
CS3881,71.95
CS5800,74.47826086956522
CS4804,65.72
CS4088,70.89473684210526
CS2222,67.78571428571429
CS3319,59.5
CS1574,56.55555555555556
CS8891,37.285714285714285
CS2143,79.13333333333334
CS4471,71.45
CS2864,62.69565217391305
CS5526,68.29411764705883
CS2799,64.82352941176471
CS7155,30.285714285714285
CS7364,43.42857142857143
CS3120,67.33333333333333
CS1387,68.77777777777777
CS5161,76.16666666666667
CS3644,66.0
CS5981,73.4375
CS3287,68.26315789473684
CS2843,76.33333333333333
CS8748,49.857142857142854
CS8757,41.642857142857146
CS2172,74.5
CS5121,73.4375
CS8048,51.583333333333336
CS3728,67.06666666666666
CS3115,71.6
CS7797,52.214285714285715
CS1417,71.73333333333333
CS1536,62.75
CS1910,71.375
CS5743,73.0
CS4640,73.72413793103448
CS8625,50.357142857142854
CS7741,44.23076923076923
CS2288,66.0
CS2648,64.4
CS5697,73.62962962962963
CS3234,65.65384615384616
CS7611,44.375
CS4400,69.80952380952381
CS5624,78.53333333333333
CS2541,70.28571428571429
CS1607,72.84210526315789
CS5862,66.31818181818181
CS3313,67.8695652173913
CS2783,71.03448275862068
CS8737,42.857142857142854
CS4105,72.46153846153847
CS4017,79.82352941176471
CS8082,43.25
CS3972,72.44444444444444
CS5249,72.55
CS7911,43.375
CS8317,50.36842105263158
CS4162,66.75
CS3053,87.4
CS6046,70.28571428571429
CS2612,71.9047619047619
CS8698,32.55555555555556
CS4463,74.76470588235294
CS2850,66.52941176470588
CS1456,68.15
CS5986,68.31818181818181
CS2751,71.4090909090909
CS3460,75.78947368421052
CS8922,37.714285714285715
CS3049,63.476190476190474
CS1596,70.63157894736842
CS4693,67.0
CS6031,73.53846153846153
CS2161,65.66666666666667
CS7867,44.8235294117647
CS3946,56.166666666666664
CS6071,67.16
CS5284,60.214285714285715
CS1287,72.0
CS7450,41.0
CS2399,71.08
CS2659,71.45
CS5717,68.93333333333334
CS1181,70.11111111111111
CS3739,66.28
CS1530,62.6
CS2035,70.73684210526316
CS3393,69.71428571428571
CS3785,76.95238095238095
CS8612,41.11764705882353
CS1175,65.05882352941177
CS7126,50.44444444444444
CS1723,67.41176470588235
CS2692,68.32142857142857
CS7422,51.8
CS5970,69.33333333333333
CS2478,68.47058823529412
CS7864,40.45454545454545
CS1828,72.125
CS8853,41.93333333333333
CS8170,38.54545454545455
CS2475,61.8125
CS2359,73.75
CS4175,65.0
CS8279,45.07692307692308
CS8239,46.07142857142857
CS4727,68.18181818181819
CS5891,79.5
CS2632,64.66666666666667
CS3126,65.2
CS5318,65.52941176470588
CS5681,62.21052631578947
CS4239,67.47058823529412
CS5851,75.66666666666667
CS5822,79.0
CS7900,46.5625
CS3768,76.04761904761905
CS5901,69.84210526315789
CS7180,34.666666666666664
CS2796,71.05555555555556
CS5399,75.52173913043478
CS2880,74.1
CS2687,61.82142857142857
CS1756,65.33333333333333
CS8349,53.38461538461539
CS5491,69.54166666666667
CS7428,48.77777777777778
CS8969,53.25
CS4983,78.11111111111111
CS3308,69.64285714285714
CS3533,74.0
CS3471,73.23809523809524
CS7643,54.1875
CS8043,42.90909090909091
CS4967,72.72
CS7462,38.84615384615385
CS8488,45.285714285714285
CS5306,81.27272727272727
CS2060,60.5
CS2706,71.7
CS1245,69.52631578947368
CS5966,67.42857142857143
CS7898,50.25
CS8499,54.23076923076923
CS4108,73.2
CS4448,66.30434782608695
CS8660,50.72727272727273
CS4817,66.14285714285714
CS3414,75.17857142857143
CS4167,64.65384615384616
CS1716,73.33333333333333
CS7490,43.8125
CS2301,69.14285714285714
CS5760,67.0
CS3311,71.15384615384616
CS2438,64.68181818181819
CS3094,74.73333333333333
CS7354,55.23076923076923
CS2019,73.15789473684211
CS7726,41.111111111111114
CS4186,72.04761904761905
CS1276,71.66666666666667
CS7337,37.65
CS5438,75.23809523809524
CS5191,69.96296296296296
CS5020,63.55555555555556
CS2903,75.82352941176471
CS1654,72.84210526315789
CS1880,71.0
CS3791,70.44
CS3752,73.92307692307692
CS8215,49.095238095238095
CS7875,44.785714285714285
CS4369,70.94736842105263
CS3224,67.34615384615384
CS5811,67.22727272727273
CS8987,41.15384615384615
CS3425,68.3
CS2575,77.45833333333333
CS5480,70.04166666666667
CS4459,68.57142857142857
CS3194,66.31818181818181
CS1857,68.68
CS4460,71.0
CS8907,51.0
CS1342,82.875
CS5616,62.19047619047619
CS3494,71.6
CS3544,72.2
CS5563,70.21428571428571
CS7625,47.0
CS8929,50.05555555555556
CS2381,68.0
CS1902,73.93333333333334
CS3751,72.14285714285714
CS3815,72.71428571428571
CS4331,68.27777777777777
CS3269,67.84615384615384
CS7800,44.63636363636363
CS7580,44.03846153846154
CS8864,36.0
CS2299,68.34482758620689
CS1921,77.34615384615384
CS2613,69.86363636363636
CS3241,73.94117647058823
CS7445,42.36842105263158
CS8717,42.45454545454545
CS1891,66.21428571428571
CS7326,43.5
CS1993,61.26315789473684
CS7567,41.0
CS8059,44.55555555555556
CS4352,70.95238095238095
CS7600,41.6875
CS2717,68.91666666666667
CS7737,46.8125
CS2435,66.0
CS2451,73.0625
CS4028,74.52631578947368
CS3187,70.80952380952381
CS7591,54.214285714285715
CS8911,54.38461538461539
CS3213,60.25
CS1145,72.85185185185185
CS7267,51.4375
CS4411,72.12
CS1874,65.875
CS2319,69.61111111111111
CS3949,68.42857142857143
CS8672,53.13333333333333
CS3438,69.11764705882354
CS2966,63.5
CS2951,74.4375
CS5184,67.10714285714286
CS5579,67.66666666666667
CS8867,41.4
CS7303,53.94444444444444
CS5584,75.0
CS2962,71.26086956521739
CS1214,67.84210526315789
CS5728,65.75
CS2741,66.43478260869566
CS3517,68.91666666666667
CS4551,71.92857142857143
CS5865,67.65517241379311
CS2958,59.84615384615385
CS3853,72.73684210526316
CS2374,67.0
CS4839,73.95833333333333
CS1749,69.05882352941177
CS8328,42.888888888888886
CS4347,74.85
CS3091,62.92857142857143
CS1863,71.08695652173913
CS4465,60.526315789473685
CS2477,64.6
CS4581,82.35714285714286
CS7622,50.72727272727273
CS4007,69.71428571428571
CS2739,72.66666666666667
CS3207,66.1
CS1932,73.23809523809524
CS3166,67.88
CS8135,40.111111111111114
CS3447,75.41666666666667
CS8467,48.8
CS1912,65.65217391304348
CS8728,38.63636363636363
CS8677,39.0
CS5094,71.61111111111111
CS1611,78.0
CS8962,42.0
CS4630,70.4
CS5290,63.56521739130435
CS3966,72.52380952380952
CS2366,64.22222222222223
CS1669,73.66666666666667
CS8821,54.1578947368421
CS3935,67.34782608695652
CS8175,43.38461538461539
CS4670,73.8
CS2323,75.5
CS1982,73.5625
CS2622,79.23809523809524
CS1990,70.88888888888889
CS4091,68.33333333333333
CS7332,48.17391304347826
CS7680,34.333333333333336
CS3919,70.38095238095238
CS5632,70.9090909090909
CS1333,78.125
CS3191,64.26086956521739
CS5329,67.92307692307692
CS4285,64.61904761904762
CS3176,55.9375
CS4989,61.2
CS7314,44.25
CS2553,70.58823529411765
CS8575,45.733333333333334
CS8037,48.5625
CS8477,42.54545454545455
CS5414,75.66666666666667
CS2901,66.26315789473684
CS3358,70.1304347826087
CS7596,44.75
CS8197,44.2
CS2818,69.58620689655173
CS3416,72.05
CS2363,64.58333333333333
CS5045,84.91666666666667
CS2340,70.80952380952381
CS3526,65.95833333333333
CS2788,64.10526315789474
CS4984,58.888888888888886
CS2154,71.05555555555556
CS1964,62.458333333333336
CS1308,70.80952380952381
CS7263,45.54545454545455
CS4476,64.36842105263158
CS7278,50.42857142857143
CS7382,48.7
CS1787,65.5909090909091
CS8768,34.46153846153846
CS8682,49.833333333333336
CS8519,49.0
CS2326,61.90909090909091
CS2806,69.27272727272727
CS2594,71.0
CS3267,69.65
CS1712,67.19047619047619
CS5758,69.36842105263158
CS7220,47.285714285714285
CS8810,40.642857142857146
CS1798,67.62962962962963
CS3386,71.5
CS8456,45.857142857142854
CS4189,67.33333333333333
CS2334,70.70588235294117
CS3983,77.76923076923077
CS2002,74.6842105263158
CS4604,69.24137931034483
CS1238,69.53846153846153
CS8773,52.9375
CS8507,52.38461538461539
CS3375,64.38888888888889
CS1971,70.625
CS2861,77.28571428571429
CS7196,43.8
CS1969,63.827586206896555
CS7252,45.888888888888886
CS7928,45.333333333333336
CS5721,64.18181818181819
CS2273,77.4
CS5222,63.5
CS3818,72.16666666666667
CS2885,63.607142857142854
CS5884,73.33333333333333
CS8311,43.583333333333336
CS1629,63.36363636363637
CS4765,64.95
CS8604,54.23076923076923
CS1438,68.7
CS1488,69.34782608695652
CS8351,39.36842105263158
CS7292,34.72727272727273
CS3013,64.54285714285714
CS7348,52.0
CS3616,68.2
CS8623,43.3125
CS1148,69.32
CS8998,48.0
CS4096,74.05
CS2269,62.42307692307692
CS8790,44.875
CS4255,70.85714285714286
CS4245,70.54166666666667
CS3256,69.2
CS1514,65.375
CS3834,71.3913043478261
CS4615,66.54166666666667
CS4890,73.94117647058823
CS3656,72.76470588235294
CS5769,70.55555555555556
CS2602,74.2
CS7556,33.666666666666664
CS5103,63.1875
CS3735,71.04
CS5531,69.47826086956522
CS4850,72.76470588235294
CS8601,42.5
CS1449,70.1
CS3699,70.5
CS3696,66.04761904761905
CS2761,71.41176470588235
CS5143,71.3913043478261
CS4486,74.5
CS3837,72.63636363636364
CS5262,68.0
CS2520,69.27272727272727
CS3378,74.9
CS7371,43.166666666666664
CS5412,68.47368421052632
CS4039,76.21739130434783
CS1331,78.0
CS4808,65.41666666666667
CS3994,67.05263157894737
CS4739,72.72
CS8338,39.294117647058826
CS8779,38.9
CS7137,56.55555555555556
CS5710,68.85714285714286
CS1170,70.66666666666667
CS8766,44.0
CS2029,61.529411764705884
CS5326,70.04
CS2919,72.94444444444444
CS3778,66.29032258064517
CS4119,62.388888888888886
CS2250,73.22222222222223
CS7510,38.9375
CS2698,55.916666666666664
CS8856,39.583333333333336
CS3627,66.26315789473684
CS7748,50.1764705882353
CS7144,52.07692307692308
CS3148,73.7
CS3746,77.63157894736842
CS8096,37.18181818181818
CS4720,59.35
CS7439,48.81818181818182
CS2514,66.9047619047619
CS3029,71.04166666666667
CS1529,72.92
CS3605,62.375
CS7923,46.72727272727273
CS1402,75.45454545454545
CS5854,73.33333333333333
CS3659,72.80952380952381
CS5075,65.55555555555556
CS2013,65.38888888888889
CS4223,77.52173913043478
CS1379,75.6
CS6035,74.95238095238095
CS3108,64.5
CS2933,69.23076923076923
CS7162,36.23529411764706
CS4592,68.05882352941177
CS8071,43.9
CS5034,66.47058823529412
CS1268,72.07407407407408
CS4197,71.0
CS8226,54.916666666666664
CS1149,70.72
CS5804,70.05555555555556
CS2750,62.76470588235294
CS3619,69.6
CS4217,69.41176470588235
CS8875,39.44444444444444
CS8107,44.1
CS2709,72.0
CS7440,45.92307692307692
CS3667,67.6842105263158
CS1697,72.13333333333334
CS1282,67.6
CS2266,65.1875
CS4568,63.22222222222222
CS4994,67.55555555555556
CS5218,76.8125
CS5927,70.61538461538461
CS4601,70.6923076923077
CS7268,52.88235294117647
CS1583,76.76
CS8485,37.26315789473684
CS7768,38.8235294117647
CS5023,77.86363636363636
CS8044,38.53846153846154
CS7521,32.833333333333336
CS8805,46.57142857142857
CS3451,75.47826086956522
CS2320,72.57894736842105
CS2701,61.166666666666664
CS2518,61.57142857142857
CS4893,64.3
CS1192,72.94444444444444
CS5967,77.65
CS7972,39.81818181818182
CS5035,74.07142857142857
CS1243,63.94117647058823
CS4909,75.88235294117646
CS4533,58.28
CS5592,70.42857142857143
CS3376,63.833333333333336
CS3135,68.5625
CS4449,66.84210526315789
CS5763,69.57142857142857
CS8952,42.666666666666664
CS5463,69.08333333333333
CS1807,66.61538461538461
CS8630,34.90909090909091
CS5313,70.17647058823529
CS1558,65.21739130434783
CS4413,67.77272727272727
CS7893,44.90909090909091
CS3819,71.11111111111111
CS4560,70.42857142857143
CS3717,55.81818181818182
CS1318,76.95454545454545
CS6036,61.22222222222222
CS4889,62.43478260869565
CS4544,73.625
CS5730,69.04545454545455
CS7544,40.77777777777778
CS8654,48.77777777777778
CS5837,71.16666666666667
CS3992,65.71428571428571
CS5645,71.88888888888889
CS3899,74.11764705882354
CS3710,65.72727272727273
CS4532,80.6
CS4128,79.13636363636364
CS5417,80.82608695652173
CS4131,70.38095238095238
CS8526,39.916666666666664
CS8629,42.888888888888886
CS4481,65.71428571428571
CS6098,78.28
CS4052,69.0
CS2138,74.34782608695652
CS5352,64.04761904761905
CS4337,63.2
CS8549,32.45454545454545
CS7241,43.611111111111114
CS8958,33.55555555555556
CS7360,41.92307692307692
CS7536,43.75
CS4218,73.85185185185185
CS2600,70.72
CS8710,41.57142857142857
CS4072,71.41176470588235
CS2073,71.95238095238095
CS4869,68.55555555555556
CS5562,76.47058823529412
CS3829,67.0
CS5076,65.28571428571429
CS5135,66.30434782608695
CS1131,71.28571428571429
CS4829,69.25925925925925
CS2331,70.42307692307692
CS8304,48.75
CS4610,66.65
CS2015,73.42857142857143
CS5780,70.78260869565217
CS5905,69.31818181818181
CS4597,63.333333333333336
CS3105,68.19047619047619
CS2450,77.375
CS3270,71.18181818181819
CS3620,69.0
CS1143,78.4375
CS5069,72.43478260869566
CS5573,71.125
CS3188,66.0
CS5240,74.42857142857143
CS7648,50.86666666666667
CS8141,45.142857142857146
CS7770,43.05882352941177
CS1992,78.22222222222223
CS4474,63.92
CS7673,47.94117647058823
CS2122,71.65217391304348
CS7320,44.1
CS8918,40.10526315789474
CS1885,74.20833333333333
CS4257,74.80952380952381
CS3977,70.06666666666666
CS3805,70.08571428571429
CS3090,66.55555555555556
CS5212,66.76
CS7703,38.36363636363637
CS4796,74.83333333333333
CS4538,72.31818181818181
CS4225,72.04347826086956
CS1539,68.55
CS2793,75.81818181818181
CS5019,66.9
CS2680,61.625
CS7369,47.8421052631579
CS1985,70.55
CS3608,68.17647058823529
CS2927,63.24
CS4263,73.41176470588235
CS3631,67.31818181818181
CS5355,76.21428571428571
CS3764,57.875
CS5637,79.45
CS7855,49.27272727272727
CS7934,36.333333333333336
CS8318,46.333333333333336
CS2371,66.13636363636364
CS4504,73.58333333333333
CS3146,73.11111111111111
CS7612,46.666666666666664
CS1361,77.36842105263158
CS2879,68.53333333333333
CS8553,46.75
CS7573,47.46666666666667
CS4673,69.65
CS7681,48.06666666666667
CS4316,75.68181818181819
CS3961,71.95
CS2246,74.34782608695652
CS5464,75.26086956521739
CS1665,64.5625
CS3724,68.61111111111111
CS3177,69.22222222222223
CS8495,42.18181818181818
CS3271,67.1923076923077
CS5877,69.0909090909091
CS8693,41.5
CS1814,69.61904761904762
CS1767,64.38461538461539
CS5251,68.24
CS3152,61.6
CS8564,49.5
CS3988,67.5
CS8812,39.54545454545455
CS1727,68.08
CS1232,72.6
CS3124,70.26315789473684
CS4716,74.61538461538461
CS3467,67.75
CS1503,71.37037037037037
CS5165,68.2
CS7279,44.6
CS4690,60.333333333333336
CS5247,69.11538461538461
CS3130,69.75
CS3660,71.75
CS1543,79.0
CS1158,64.38888888888889
CS2835,75.0
CS3008,74.5
CS1948,72.3529411764706
CS3945,73.11111111111111
CS4308,73.52631578947368
CS7533,42.78947368421053
CS3260,78.76190476190476
CS5366,71.45
CS5236,71.29411764705883
CS4244,66.52941176470588
CS8455,43.388888888888886
CS1289,71.3157894736842
CS7956,36.888888888888886
CS3490,64.16666666666667
CS2551,75.9090909090909
CS4788,77.36842105263158
CS8228,45.15384615384615
CS8478,41.0
CS8259,54.45454545454545
CS8840,38.0
CS7584,53.266666666666666
CS8506,30.333333333333332
CS8515,52.666666666666664
CS1655,68.21428571428571
CS5273,59.791666666666664
CS5363,67.66666666666667
CS2088,68.0
CS1615,70.95
CS5808,76.13636363636364
CS2274,62.44444444444444
CS8581,46.44444444444444
CS7827,36.92857142857143
CS2778,72.3125
CS7525,40.42857142857143
CS3940,63.8125
CS8603,40.416666666666664
CS4809,68.10526315789474
CS4735,72.83333333333333
CS4651,69.88888888888889
CS4089,68.47058823529412
CS5390,72.96
CS2807,69.26315789473684
CS5087,58.266666666666666
CS3794,68.16
CS3833,70.47368421052632
CS7151,45.0
CS1648,74.0
CS1926,68.68181818181819
CS1599,68.53333333333333
CS1136,66.95
CS1396,74.08
CS4934,77.70833333333333
CS5150,74.72727272727273
CS3515,67.16
CS4110,75.04166666666667
CS8011,44.9
CS3369,69.24
CS7659,35.888888888888886
CS4462,74.23809523809524
CS3912,63.15
CS4156,83.08333333333333
CS5105,73.41176470588235
CS2425,71.6086956521739
CS7822,55.4
CS1745,73.4090909090909
CS8592,35.30769230769231
CS2814,76.94444444444444
CS1686,68.625
CS5388,82.57142857142857
CS4956,77.5
CS7838,38.666666666666664
CS1344,65.52
CS5324,60.2
CS1608,69.5
CS8146,44.15384615384615
CS6096,72.94736842105263
CS1329,68.11764705882354
CS8033,51.0
CS4852,67.78260869565217
CS4145,66.375
CS7719,50.53846153846154
CS5709,75.15789473684211
CS7178,32.57142857142857
CS5651,70.28571428571429
CS4667,68.76923076923077
CS7983,49.75
CS2767,73.5
CS7667,42.4
CS5110,73.36363636363636
CS5221,63.04545454545455
CS3743,74.94736842105263
CS2257,76.3913043478261
CS8076,42.111111111111114
CS4656,71.38888888888889
CS7386,54.55555555555556
CS4913,65.4375
CS7902,46.2
CS4521,74.4090909090909
CS4616,68.73684210526316
CS8567,47.416666666666664
CS5779,77.31818181818181
CS8721,42.416666666666664
CS2224,76.64285714285714
CS3034,70.68181818181819
CS8794,50.714285714285715
CS2144,59.7
CS1688,68.6470588235294
CS5848,70.4
CS1385,67.18181818181819
CS3595,68.05263157894737
CS3923,70.42857142857143
CS5995,69.3157894736842
CS5888,69.33333333333333
CS3489,71.42105263157895
CS1234,64.23809523809524
CS8900,41.705882352941174
CS3113,78.08333333333333
CS3161,69.61111111111111
CS8823,50.6875
CS2611,77.28571428571429
CS3441,66.1923076923077
CS1676,74.57142857142857
CS8315,42.75
CS5915,70.45
CS5053,83.38888888888889
CS4376,67.65
CS5315,68.1
CS4515,73.71428571428571
CS2092,73.0
CS7656,49.1
CS5699,72.94117647058823
CS4030,76.11538461538461
CS3298,68.43478260869566
CS3553,78.42857142857143
CS2842,72.20833333333333
CS3071,71.3913043478261
CS2360,67.76923076923077
CS1610,69.78947368421052
CS3649,69.04761904761905
CS3703,70.52631578947368
CS8755,50.095238095238095
CS7167,45.0
CS4061,69.13333333333334
CS2623,70.82608695652173
CS5560,75.85
CS5450,73.0
CS4627,67.82608695652173
CS1822,70.84615384615384
CS2723,68.85714285714286
CS3322,78.8695652173913
CS1958,61.6875
CS2734,65.36842105263158
CS5949,78.11111111111111
CS5093,68.07407407407408
CS8217,52.8
CS3394,80.29411764705883
CS3754,75.44
CS8466,41.18181818181818
CS5980,63.64705882352941
CS2465,72.8
CS4015,76.22222222222223
CS3842,73.24137931034483
CS5909,71.6470588235294
CS5548,72.84615384615384
CS4586,75.25
CS7684,47.5
CS2543,72.54545454545455
CS8130,47.8125
CS5374,65.95238095238095
CS1533,69.82608695652173
CS2915,72.875
CS5420,64.22222222222223
CS5489,68.03846153846153
CS5046,71.33333333333333
CS4632,77.3529411764706
CS3523,64.05882352941177
CS5008,72.4375
CS5900,82.27777777777777
CS5478,68.54545454545455
CS1594,69.3076923076923
CS4522,70.79166666666667
CS7939,45.27272727272727
CS5071,73.75
CS4362,69.52
CS7339,40.0
CS5098,67.47058823529412
CS8355,43.36363636363637
CS4050,70.5909090909091
CS2583,65.8
CS7375,47.46153846153846
CS5752,79.15151515151516
CS4402,64.76470588235294
CS2183,65.76923076923077
CS8930,40.4
CS2099,73.85714285714286
CS8556,42.411764705882355
CS1706,73.08695652173913
CS2937,69.7
CS7324,41.1578947368421
CS5597,66.625
CS5515,63.76470588235294
CS4299,62.05263157894737
CS4571,67.42857142857143
CS7246,48.625
CS7861,43.785714285714285
CS5741,74.45833333333333
CS1295,67.5909090909091
CS4755,79.9
CS8408,48.714285714285715
CS5529,75.52941176470588
CS7940,46.64705882352941
CS5627,76.23809523809524
CS2262,74.11111111111111
CS4555,70.63636363636364
CS4945,69.69565217391305
CS3383,67.84615384615384
CS5989,73.2
CS8697,54.07692307692308
CS8231,48.81818181818182
CS1460,65.83333333333333
CS4564,66.63636363636364
CS8801,56.90909090909091
CS4858,80.25
CS7588,37.64705882352941
CS7189,44.26315789473684
CS5396,72.72222222222223
CS4688,70.85
CS3328,70.0
CS8401,42.0
CS2824,64.6
CS2306,69.23809523809524
CS8538,53.23076923076923
CS2803,68.93333333333334
CS4818,72.46153846153847
CS2279,70.27272727272727
CS5347,66.08
CS7951,44.36363636363637
CS2280,65.375
CS1851,68.76190476190476
CS7848,39.18181818181818
CS5937,66.66666666666667
CS8631,45.857142857142854
CS5750,68.63157894736842
CS4964,61.85
CS4605,69.17647058823529
CS7843,45.18181818181818
CS3300,60.375
CS7397,46.31578947368421
CS4398,81.0
CS7945,46.8235294117647
CS2529,82.3157894736842
CS1476,71.5
CS3264,74.76470588235294
CS4026,67.55
CS1915,82.83333333333333
CS8000,44.30769230769231
CS8777,50.9375
CS8679,43.6
CS3372,71.3913043478261
CS3732,71.27777777777777
CS2994,66.81818181818181
CS7447,36.5
CS4005,65.65
CS5228,65.5
CS1868,65.5
CS1930,70.86363636363636
CS8649,44.4
CS3579,65.25
CS1823,74.875
CS8271,37.4
CS4445,66.04761904761905
CS5938,64.1875
CS5774,63.96153846153846
CS2291,71.2
CS3584,78.2
CS1481,67.38461538461539
CS8195,40.46666666666667
CS5656,79.1304347826087
CS5978,64.21739130434783
CS1905,64.625
CS4440,70.33333333333333
CS8264,51.625
CS1941,69.6
CS4733,73.1304347826087
CS2077,56.916666666666664
CS5672,65.0952380952381
CS8248,44.9
CS1996,72.78571428571429
CS5609,71.5
CS7872,48.25
CS1446,66.06666666666666
CS7628,38.69230769230769
CS2386,73.9047619047619
CS4608,76.53125
CS5537,78.47368421052632
CS8833,35.63636363636363
CS4593,73.33333333333333
CS4832,64.43478260869566
CS2916,72.0952380952381
CS2059,72.24
CS4387,65.6875
CS4948,71.5
CS8709,47.857142857142854
CS1677,68.52380952380952
CS7140,44.6875
CS8665,36.7
CS4037,59.65217391304348
CS8941,57.77777777777778
CS8849,45.35294117647059
CS7678,40.06666666666667
CS1803,74.38095238095238
CS3531,73.22727272727273
CS3339,75.61538461538461
CS5201,67.15
CS8340,49.46666666666667
CS7297,50.2
CS4214,70.91304347826087
CS2499,72.14285714285714
CS8788,48.45454545454545
CS5566,66.96153846153847
CS5872,64.0
CS6103,69.2
CS5031,66.04166666666667
CS3484,66.6923076923077
CS5662,73.0909090909091
CS5295,65.48
CS1410,77.33333333333333
CS3772,63.166666666666664
CS2865,74.72
CS7443,32.25
CS7156,39.07692307692308
CS3573,73.23076923076923
CS4638,67.04166666666667
CS4151,79.91666666666667
CS3478,66.23809523809524
CS8411,54.09090909090909
CS3204,60.73684210526316
CS4086,61.13636363636363
CS4744,71.0
CS4134,67.77777777777777
CS1750,70.13636363636364
CS8019,40.0
CS3430,67.06666666666666
CS3901,67.3529411764706
CS7547,50.92307692307692
CS1631,67.94444444444444
CS2746,68.2
CS7805,43.0
CS2068,71.53333333333333
CS7811,44.46153846153846
CS3887,75.88888888888889
CS7285,39.357142857142854
CS4621,73.58823529411765
CS7978,43.1764705882353
CS7346,52.7
CS7498,42.13333333333333
CS2588,67.8695652173913
CS8585,41.916666666666664
CS5706,74.11764705882354
CS8051,37.583333333333336
CS1114,75.36842105263158
CS5425,66.42857142857143
CS3116,76.72
CS1229,62.8421052631579
CS3847,63.3
CS4229,70.94117647058823
CS3023,65.36842105263158
CS5543,71.81818181818181
CS8372,44.88235294117647
CS6021,71.05263157894737
CS2853,71.16
CS1637,68.0
CS5757,71.47058823529412
CS8441,49.5
CS8474,49.07142857142857
CS4645,68.05263157894737
CS4382,71.52380952380952
CS3917,74.4090909090909
CS2712,68.3
CS1818,76.0909090909091
CS6047,62.55
CS3822,72.44827586206897
CS5712,71.26086956521739
CS1187,70.86363636363636
CS5783,67.56521739130434
CS8816,49.2
CS4478,68.78947368421052
CS7115,35.5
CS1125,73.75
CS8570,49.0
CS5149,68.23076923076923
CS8036,48.526315789473685
CS5169,68.94444444444444
CS7599,52.857142857142854
CS2756,63.04347826086956
CS1732,75.16666666666667
CS4046,71.63636363636364
CS2446,70.1
CS8919,46.0
CS3714,73.27272727272727
CS3783,79.21052631578948
CS7890,46.55555555555556
CS8105,59.333333333333336
CS4252,71.51851851851852
CS8329,41.22222222222222
CS8332,48.77777777777778
CS1380,71.42307692307692
CS3504,73.56666666666666
CS3141,70.88
CS4543,65.95833333333333
CS4678,65.875
CS3004,80.79166666666667
CS1553,72.2
CS1644,70.0909090909091
CS1261,74.73076923076923
CS4063,68.42105263157895
CS5176,68.03571428571429
CS1738,66.85
CS2227,61.333333333333336
CS8040,32.36363636363637
CS2926,70.42857142857143
CS2084,69.83333333333333
CS4774,67.11111111111111
CS5640,63.6875
CS4978,67.5
CS1120,69.875
CS4494,70.85714285714286
CS8102,57.214285714285715
CS8190,43.46666666666667
CS8620,39.26086956521739
CS1161,63.13636363636363
CS1492,71.47368421052632
CS4164,75.73333333333333
CS3047,69.16
CS8237,44.1764705882353
CS3956,75.68181818181819
CS2562,76.84615384615384
CS4870,65.36842105263158
CS2312,68.03846153846153
CS1619,63.0
CS4791,73.5625
CS7708,39.125
CS7640,42.46153846153846
CS3253,65.3157894736842
CS5403,73.91666666666667
CS2858,67.6086956521739
CS7720,54.0
CS7555,40.888888888888886
CS5768,73.6470588235294
CS1435,68.0
CS5377,71.84615384615384
CS4705,75.76923076923077
CS3671,63.857142857142854
CS2943,68.73684210526316
CS5589,71.15384615384616
CS5439,68.45833333333333
CS3199,64.25
CS3246,67.46666666666667
CS5258,59.6
CS5883,69.57894736842105
CS7595,47.57142857142857
CS3456,73.0
CS4279,76.4074074074074
CS1622,68.0
CS1284,76.5
CS1778,72.0
CS2548,69.20833333333333
CS3999,74.04347826086956
CS6063,73.0625
CS2831,73.52941176470588
CS1700,69.76470588235294
CS1604,69.64285714285714
CS8838,36.92307692307692
CS5899,64.07692307692308
CS3951,72.88235294117646
CS2573,67.66666666666667
CS7630,46.38461538461539
CS4746,75.38709677419355
CS7577,41.46666666666667
CS1254,76.14285714285714
CS7483,40.4
CS3102,73.64285714285714
CS8287,38.54545454545455
CS5803,67.80952380952381
CS4706,82.7
CS5819,77.76470588235294
CS2010,63.294117647058826
CS7257,53.375
CS3542,75.95238095238095
CS8642,51.53846153846154
CS4268,68.73333333333333
CS1620,82.5
CS1522,63.857142857142854
CS4751,82.13333333333334
CS7913,46.125
CS8090,42.0
